"Id","Emp_contract"
86560,"COND.1.6"
86568,"COND.1.5"
86569,"COND.1.6"
86570,"COND.1.6"
86574,"COND.2.1"
86575,"COND.2.2"
86579,"COND.2.2"
86590,"COND.1.6"
86596,"COND.1.6"
86601,"COND.1.6"
86606,"COND.1.6"
86616,"COND.1.6"
86623,"COND.2.1"
86624,"COND.1.6"
86632,"COND.1.6"
86638,"COND.1.6"
86642,"COND.1.6"
86648,"COND.1.6"
86652,"COND.2.1"
86655,"COND.1.6"
86666,"COND.1.6"
86667,"COND.2.1"
86668,"COND.1.6"
86669,"COND.2.1"
86672,"COND.1.6"
86673,"COND.2.1"
86681,"COND.1.6"
86690,"COND.1.5"
86696,"COND.1.6"
86710,"COND.1.6"
86712,"COND.1.6"
86714,"COND.1.6"
86720,"COND.1.6"
86722,"COND.1.6"
86724,"COND.1.6"
86731,"COND.1.2"
86732,"COND.1.6"
86752,"COND.1.6"
86754,"COND.1.6"
86756,"COND.2.1"
86758,"COND.1.6"
86768,"COND.2.1"
86770,"COND.1.2"
86771,"COND.1.1"
86772,"COND.1.6"
86774,"COND.1.6"
86777,"COND.1.6"
86791,"COND.1.6"
86799,"COND.1.6"
86801,"COND.1.6"
86811,"COND.1.6"
86818,"COND.1.6"
86820,"COND.1.6"
86821,"COND.2.2"
86828,"COND.1.2"
86838,"COND.1.6"
86840,"COND.1.6"
86852,"COND.1.6"
86853,"COND.1.5"
86856,"COND.1.6"
86857,"COND.1.6"
86859,"COND.1.6"
86865,"COND.1.6"
86866,"COND.1.6"
86867,"COND.2.1"
86868,"COND.2.1"
86872,"COND.1.6"
86873,"COND.1.6"
86875,"COND.1.6"
86877,"COND.1.6"
86882,"COND.1.6"
86888,"COND.1.6"
86889,"COND.1.6"
86896,"COND.1.6"
86899,"COND.1.6"
86901,"COND.1.6"
86905,"COND.1.6"
86918,"COND.1.6"
86919,"COND.1.6"
86931,"COND.1.6"
86934,"COND.1.6"
86941,"COND.1.6"
86943,"COND.2.2"
86945,"COND.2.1"
86950,"COND.1.6"
86953,"COND.2.1"
86954,"COND.1.6"
86957,"COND.1.6"
86970,"COND.1.1"
86971,"COND.1.6"
86972,"COND.1.6"
86973,"COND.1.2"
86982,"COND.1.6"
86990,"COND.1.6"
86995,"COND.1.6"
87008,"COND.1.6"
87011,"COND.1.5"
87018,"COND.1.6"
87026,"COND.1.5"
87027,"COND.1.5"
87030,"COND.1.6"
87039,"COND.1.4"
87043,"COND.1.6"
87046,"COND.2.1"
87048,"COND.1.6"
87051,"COND.1.6"
87054,"COND.1.6"
87055,"COND.1.6"
87074,"COND.1.6"
87078,"COND.1.6"
87085,"COND.1.6"
87086,"COND.1.6"
87095,"COND.1.6"
87099,"COND.2.1"
87100,"COND.1.6"
87103,"COND.1.6"
87116,"COND.1.6"
87117,"COND.2.1"
87120,"COND.1.6"
87131,"COND.1.6"
87136,"COND.1.5"
87144,"COND.1.6"
87164,"COND.2.2"
87167,"COND.1.6"
87176,"COND.1.5"
87177,"COND.1.6"
87178,"COND.1.6"
87179,"COND.1.1"
87181,"COND.1.6"
87191,"COND.2.2"
87195,"COND.1.6"
87196,"COND.1.6"
87199,"COND.1.6"
87210,"COND.1.6"
87218,"COND.2.2"
87219,"COND.1.6"
87220,"COND.1.6"
87227,"COND.1.6"
87235,"COND.1.6"
87243,"COND.2.1"
87245,"COND.1.6"
87254,"COND.2.1"
87269,"COND.1.6"
87272,"COND.1.6"
87281,"COND.1.6"
87284,"COND.1.6"
87299,"COND.1.6"
87300,"COND.1.6"
87302,"COND.1.6"
87303,"COND.1.5"
87305,"COND.1.6"
87315,"COND.1.6"
87316,"COND.2.1"
87321,"COND.1.6"
87324,"COND.1.6"
87325,"COND.1.6"
87327,"COND.1.6"
87332,"COND.1.4"
87337,"COND.1.6"
87343,"COND.1.6"
87350,"COND.1.6"
87352,"COND.1.6"
87354,"COND.1.5"
87356,"COND.1.6"
87359,"COND.1.5"
87372,"COND.1.6"
87376,"COND.1.6"
87379,"COND.1.6"
87382,"COND.1.5"
87390,"COND.1.6"
87394,"COND.1.6"
87395,"COND.1.6"
87396,"COND.1.6"
87399,"COND.1.6"
87403,"COND.1.6"
87409,"COND.1.6"
87410,"COND.1.6"
87411,"COND.1.6"
87414,"COND.1.5"
87418,"COND.1.6"
87421,"COND.1.6"
87425,"COND.1.6"
87427,"COND.1.6"
87428,"COND.1.6"
87430,"COND.1.6"
87433,"COND.1.6"
87440,"COND.1.6"
87446,"COND.2.2"
87452,"COND.1.6"
87453,"COND.1.6"
87456,"COND.1.6"
87462,"COND.1.6"
87477,"COND.2.1"
87478,"COND.1.6"
87481,"COND.1.6"
87494,"COND.1.6"
87513,"COND.1.5"
87518,"COND.1.6"
87528,"COND.1.6"
87533,"COND.1.6"
87534,"COND.2.2"
87536,"COND.2.2"
87541,"COND.2.2"
87549,"COND.1.6"
87550,"COND.2.2"
87567,"COND.1.6"
87571,"COND.1.6"
87574,"COND.1.6"
87575,"COND.1.6"
87576,"COND.1.5"
87578,"COND.1.5"
87583,"COND.1.6"
87584,"COND.1.6"
87585,"COND.1.6"
87589,"COND.2.1"
87590,"COND.1.6"
87595,"COND.1.5"
87597,"COND.1.6"
87598,"COND.1.6"
87599,"COND.1.6"
87602,"COND.1.6"
87605,"COND.1.6"
87607,"COND.1.6"
87613,"COND.1.6"
87620,"COND.1.6"
87632,"COND.1.6"
87636,"COND.1.6"
87640,"COND.1.6"
87642,"COND.1.6"
87644,"COND.1.6"
87647,"COND.1.6"
87654,"COND.1.6"
87660,"COND.1.5"
87666,"COND.1.6"
87669,"COND.1.2"
87670,"COND.1.6"
87673,"COND.1.6"
87675,"COND.1.6"
87679,"COND.1.6"
87680,"COND.1.6"
87685,"COND.2.1"
87688,"COND.2.2"
87693,"COND.1.6"
87695,"COND.1.6"
87700,"COND.1.6"
87704,"COND.1.5"
87713,"COND.1.6"
87726,"COND.1.1"
87729,"COND.1.6"
87736,"COND.1.5"
87737,"COND.1.6"
87739,"COND.1.6"
87761,"COND.2.2"
87767,"COND.1.6"
87774,"COND.2.2"
87788,"COND.1.2"
87792,"COND.1.6"
87803,"COND.2.2"
87819,"COND.1.6"
87821,"COND.1.6"
87833,"COND.1.5"
87839,"COND.2.1"
87842,"COND.2.1"
87845,"COND.1.6"
87846,"COND.1.6"
87847,"COND.1.5"
87849,"COND.1.5"
87859,"COND.1.6"
87862,"COND.1.6"
87870,"COND.1.1"
87873,"COND.1.6"
87876,"COND.1.6"
87886,"COND.1.6"
87889,"COND.1.6"
87895,"COND.1.5"
87898,"COND.1.6"
87903,"COND.1.6"
87913,"COND.2.1"
87914,"COND.1.6"
87915,"COND.1.6"
87925,"COND.1.5"
87927,"COND.2.2"
87928,"COND.1.6"
87932,"COND.1.6"
87942,"COND.2.1"
87957,"COND.1.6"
87959,"COND.1.6"
87962,"COND.1.5"
87963,"COND.2.2"
87968,"COND.1.6"
87984,"COND.1.6"
87985,"COND.1.6"
87986,"COND.1.6"
87989,"COND.1.6"
87990,"COND.1.6"
87991,"COND.1.6"
87998,"COND.1.1"
88002,"COND.1.6"
88003,"COND.1.6"
88014,"COND.2.2"
88021,"COND.2.1"
88022,"COND.1.6"
88033,"COND.1.6"
88042,"COND.1.6"
88046,"COND.1.6"
88063,"COND.1.6"
88064,"COND.2.2"
88067,"COND.1.6"
88079,"COND.1.6"
88084,"COND.1.6"
88085,"COND.1.6"
88089,"COND.1.6"
88092,"COND.1.6"
88095,"COND.1.6"
88096,"COND.1.6"
88104,"COND.2.2"
88110,"COND.1.6"
88118,"COND.1.6"
88131,"COND.1.6"
88138,"COND.2.1"
88139,"COND.1.6"
88150,"COND.1.1"
88175,"COND.1.6"
88177,"COND.2.1"
88179,"COND.1.6"
88187,"COND.1.6"
88194,"COND.1.6"
88199,"COND.1.6"
88203,"COND.1.6"
88206,"COND.1.6"
88212,"COND.1.6"
88214,"COND.1.6"
88220,"COND.1.6"
88224,"COND.1.6"
88233,"COND.1.6"
88234,"COND.1.6"
88236,"COND.1.2"
88243,"COND.1.6"
88247,"COND.1.6"
88253,"COND.1.6"
88268,"COND.2.2"
88273,"COND.2.1"
88274,"COND.1.6"
88275,"COND.1.6"
88281,"COND.1.6"
88287,"COND.1.6"
88290,"COND.2.2"
88299,"COND.1.6"
88307,"COND.1.6"
88312,"COND.1.6"
88313,"COND.2.2"
88321,"COND.1.6"
88325,"COND.1.6"
88327,"COND.1.1"
88337,"COND.1.5"
88342,"COND.1.6"
88345,"COND.1.6"
88348,"COND.1.6"
88354,"COND.1.6"
88368,"COND.1.6"
88370,"COND.1.6"
88375,"COND.1.6"
88392,"COND.1.6"
88393,"COND.2.2"
88397,"COND.1.6"
88407,"COND.1.1"
88410,"COND.1.2"
88415,"COND.1.6"
88416,"COND.1.6"
88420,"COND.1.6"
88429,"COND.1.5"
88440,"COND.1.6"
88444,"COND.1.6"
88445,"COND.1.6"
88447,"COND.1.6"
88452,"COND.1.6"
88453,"COND.1.6"
88454,"COND.1.6"
88461,"COND.1.6"
88470,"COND.1.5"
88472,"COND.1.6"
88473,"COND.2.1"
88476,"COND.1.6"
88480,"COND.1.6"
88484,"COND.1.5"
88486,"COND.1.6"
88487,"COND.1.6"
88491,"COND.1.6"
88493,"COND.1.6"
88495,"COND.2.2"
88496,"COND.1.6"
88499,"COND.1.6"
88500,"COND.1.1"
88503,"COND.1.6"
88508,"COND.1.6"
88509,"COND.1.6"
88510,"COND.1.6"
88536,"COND.1.6"
88539,"COND.1.3"
88543,"COND.1.6"
88545,"COND.1.6"
88548,"COND.1.6"
88549,"COND.1.6"
88555,"COND.1.1"
88556,"COND.2.1"
88558,"COND.1.6"
88560,"COND.1.6"
88562,"COND.1.6"
88564,"COND.1.6"
88570,"COND.1.6"
88577,"COND.1.6"
88578,"COND.1.6"
88585,"COND.1.6"
88594,"COND.2.1"
88595,"COND.1.6"
88602,"COND.1.6"
88608,"COND.1.1"
88616,"COND.1.6"
88627,"COND.1.6"
88633,"COND.1.6"
88639,"COND.1.6"
88641,"COND.1.1"
88642,"COND.1.6"
88644,"COND.1.5"
88654,"COND.1.6"
88655,"COND.1.6"
88668,"COND.1.6"
88673,"COND.1.6"
88677,"COND.1.6"
88678,"COND.1.6"
88679,"COND.1.6"
88683,"COND.1.6"
88690,"COND.1.5"
88699,"COND.1.6"
88702,"COND.1.6"
88704,"COND.1.6"
88705,"COND.1.6"
88706,"COND.1.1"
88708,"COND.1.6"
88717,"COND.1.6"
88721,"COND.1.6"
88724,"COND.1.6"
88727,"COND.1.6"
88731,"COND.1.5"
88732,"COND.1.5"
88735,"COND.1.6"
88737,"COND.1.6"
88747,"COND.1.6"
88752,"COND.1.1"
88756,"COND.1.6"
88761,"COND.1.5"
88770,"COND.1.6"
88774,"COND.1.6"
88776,"COND.1.6"
88785,"COND.1.5"
88802,"COND.2.2"
88804,"COND.1.6"
88805,"COND.1.6"
88807,"COND.1.6"
88808,"COND.1.5"
88809,"COND.1.5"
88814,"COND.1.6"
88820,"COND.1.6"
88825,"COND.1.6"
88843,"COND.1.6"
88859,"COND.1.6"
88864,"COND.1.6"
88865,"COND.1.6"
88872,"COND.1.6"
88877,"COND.1.6"
88879,"COND.1.6"
88890,"COND.1.6"
88894,"COND.1.6"
88897,"COND.1.6"
88901,"COND.1.6"
88906,"COND.1.3"
88909,"COND.1.6"
88910,"COND.2.2"
88919,"COND.1.6"
88923,"COND.1.6"
88929,"COND.1.6"
88936,"COND.1.6"
88945,"COND.1.6"
88947,"COND.1.6"
88960,"COND.1.6"
88961,"COND.1.6"
88969,"COND.1.5"
88971,"COND.1.6"
88985,"COND.1.6"
88986,"COND.2.1"
88989,"COND.1.6"
88992,"COND.1.6"
88995,"COND.1.6"
89006,"COND.1.6"
89007,"COND.1.6"
89011,"COND.1.6"
89015,"COND.1.6"
89016,"COND.1.6"
89019,"COND.1.6"
89021,"COND.1.6"
89027,"COND.2.1"
89033,"COND.1.5"
89036,"COND.1.5"
89040,"COND.1.2"
89045,"COND.2.1"
89046,"COND.1.6"
89048,"COND.1.6"
89051,"COND.1.6"
89053,"COND.1.6"
89057,"COND.1.6"
89058,"COND.1.6"
89060,"COND.1.6"
89064,"COND.1.6"
89069,"COND.1.6"
89070,"COND.1.6"
89075,"COND.1.6"
89085,"COND.1.6"
89100,"COND.1.1"
89105,"COND.1.6"
89108,"COND.1.6"
89110,"COND.1.6"
89111,"COND.1.6"
89113,"COND.1.6"
89116,"COND.1.6"
89121,"COND.1.6"
89125,"COND.1.6"
89127,"COND.1.3"
89132,"COND.1.6"
89136,"COND.1.6"
89145,"COND.2.1"
89146,"COND.1.6"
89147,"COND.1.6"
89157,"COND.1.6"
89161,"COND.2.2"
89172,"COND.1.6"
89178,"COND.1.2"
89187,"COND.1.6"
89191,"COND.1.6"
89201,"COND.1.6"
89209,"COND.1.6"
89211,"COND.1.6"
89212,"COND.1.6"
89215,"COND.2.1"
89224,"COND.1.6"
89227,"COND.1.6"
89229,"COND.2.1"
89234,"COND.1.6"
89246,"COND.1.6"
89255,"COND.2.1"
89258,"COND.1.5"
89260,"COND.1.6"
89263,"COND.1.6"
89266,"COND.1.6"
89268,"COND.1.6"
89279,"COND.1.6"
89286,"COND.1.6"
89292,"COND.1.6"
89296,"COND.1.6"
89297,"COND.1.6"
89309,"COND.1.6"
89316,"COND.1.6"
89324,"COND.1.6"
89332,"COND.2.1"
89335,"COND.1.6"
89338,"COND.1.6"
89340,"COND.1.6"
89345,"COND.2.2"
89348,"COND.1.6"
89349,"COND.1.6"
89352,"COND.1.6"
89353,"COND.1.6"
89354,"COND.1.5"
89361,"COND.1.6"
89365,"COND.1.6"
89367,"COND.2.1"
89368,"COND.1.6"
89379,"COND.2.2"
89380,"COND.1.6"
89382,"COND.1.6"
89388,"COND.2.1"
89390,"COND.1.6"
89391,"COND.1.6"
89393,"COND.1.6"
89400,"COND.1.6"
89402,"COND.1.6"
89407,"COND.2.1"
89408,"COND.1.6"
89419,"COND.1.6"
89423,"COND.1.6"
89426,"COND.1.6"
89428,"COND.2.1"
89432,"COND.1.6"
89433,"COND.1.6"
89436,"COND.1.6"
89438,"COND.2.2"
89441,"COND.1.5"
89443,"COND.1.6"
89452,"COND.1.6"
89454,"COND.1.6"
89460,"COND.2.2"
89465,"COND.1.6"
89468,"COND.1.6"
89476,"COND.1.6"
89480,"COND.2.2"
89481,"COND.1.6"
89482,"COND.1.6"
89483,"COND.2.1"
89487,"COND.1.6"
89488,"COND.1.6"
89500,"COND.1.6"
89505,"COND.1.6"
89507,"COND.1.6"
89511,"COND.1.2"
89512,"COND.1.6"
89516,"COND.1.6"
89517,"COND.1.6"
89520,"COND.2.1"
89527,"COND.1.6"
89530,"COND.1.6"
89535,"COND.1.6"
89544,"COND.1.6"
89549,"COND.1.6"
89555,"COND.1.6"
89556,"COND.1.6"
89557,"COND.1.6"
89558,"COND.1.6"
89560,"COND.1.6"
89561,"COND.1.5"
89563,"COND.1.6"
89565,"COND.2.1"
89576,"COND.1.6"
89578,"COND.1.6"
89581,"COND.1.6"
89586,"COND.1.6"
89587,"COND.1.6"
89590,"COND.1.5"
89592,"COND.1.6"
89593,"COND.1.6"
89598,"COND.1.6"
89601,"COND.1.6"
89609,"COND.1.6"
89612,"COND.1.6"
89620,"COND.1.6"
89625,"COND.1.6"
89627,"COND.1.6"
89634,"COND.1.5"
89645,"COND.1.6"
89650,"COND.1.6"
89651,"COND.2.1"
89653,"COND.1.6"
89659,"COND.1.6"
89661,"COND.1.6"
89664,"COND.1.6"
89668,"COND.1.6"
89678,"COND.1.6"
89683,"COND.1.6"
89685,"COND.1.6"
89691,"COND.1.6"
89694,"COND.1.6"
89695,"COND.1.6"
89697,"COND.1.6"
89698,"COND.2.1"
89700,"COND.1.6"
89701,"COND.1.6"
89702,"COND.1.6"
89705,"COND.1.5"
89706,"COND.1.6"
89707,"COND.1.6"
89709,"COND.1.5"
89717,"COND.1.6"
89718,"COND.1.6"
89726,"COND.1.6"
89727,"COND.1.2"
89730,"COND.1.5"
89731,"COND.1.6"
89735,"COND.1.6"
89736,"COND.1.6"
89742,"COND.1.6"
89750,"COND.1.6"
89751,"COND.1.6"
89764,"COND.1.6"
89767,"COND.1.6"
89770,"COND.1.6"
89771,"COND.1.6"
89772,"COND.1.6"
89774,"COND.1.6"
89790,"COND.1.6"
89792,"COND.1.6"
89802,"COND.2.2"
89806,"COND.1.6"
89809,"COND.1.6"
89812,"COND.1.6"
89815,"COND.1.6"
89819,"COND.1.6"
89826,"COND.1.1"
89828,"COND.1.2"
89830,"COND.1.6"
89841,"COND.1.6"
89843,"COND.1.6"
89844,"COND.2.2"
89846,"COND.1.6"
89847,"COND.1.6"
89850,"COND.1.5"
89851,"COND.1.6"
89855,"COND.2.2"
89856,"COND.1.6"
89865,"COND.1.6"
89866,"COND.1.6"
89867,"COND.1.6"
89870,"COND.1.6"
89871,"COND.1.5"
89873,"COND.1.6"
89876,"COND.2.1"
89878,"COND.1.6"
89884,"COND.1.6"
89892,"COND.2.1"
89893,"COND.1.6"
89896,"COND.1.6"
89897,"COND.1.6"
89898,"COND.1.6"
89901,"COND.1.6"
89904,"COND.1.6"
89905,"COND.1.6"
89906,"COND.2.1"
89915,"COND.1.5"
89917,"COND.1.6"
89919,"COND.1.6"
89933,"COND.1.5"
89940,"COND.1.6"
89941,"COND.1.6"
89942,"COND.1.5"
89946,"COND.1.6"
89947,"COND.1.6"
89948,"COND.1.6"
89955,"COND.2.2"
89956,"COND.1.6"
89964,"COND.1.6"
89969,"COND.1.6"
89970,"COND.1.6"
89971,"COND.1.6"
89975,"COND.1.6"
89987,"COND.1.6"
89991,"COND.1.6"
89998,"COND.1.6"
90003,"COND.1.6"
90004,"COND.2.2"
90005,"COND.1.6"
90008,"COND.1.6"
90009,"COND.1.6"
90013,"COND.2.2"
90015,"COND.1.6"
90022,"COND.1.6"
90025,"COND.1.6"
90027,"COND.1.6"
90028,"COND.1.6"
90033,"COND.2.1"
90036,"COND.1.6"
90038,"COND.1.6"
90040,"COND.1.6"
90042,"COND.1.6"
90043,"COND.1.6"
90044,"COND.1.6"
90049,"COND.1.6"
90050,"COND.1.6"
90060,"COND.1.6"
90064,"COND.1.6"
90066,"COND.1.6"
90069,"COND.1.6"
90071,"COND.1.6"
90073,"COND.1.6"
90075,"COND.1.6"
90084,"COND.2.2"
90085,"COND.1.6"
90086,"COND.1.6"
90088,"COND.1.6"
90090,"COND.1.6"
90091,"COND.1.6"
90092,"COND.1.6"
90095,"COND.1.5"
90096,"COND.1.6"
90103,"COND.2.1"
90104,"COND.1.6"
90109,"COND.1.6"
90110,"COND.1.6"
90118,"COND.1.6"
90119,"COND.1.6"
90120,"COND.1.6"
90128,"COND.1.6"
90137,"COND.1.6"
90148,"COND.1.6"
90151,"COND.1.6"
90152,"COND.1.6"
90157,"COND.1.6"
90164,"COND.1.6"
90167,"COND.1.1"
90175,"COND.1.6"
90176,"COND.1.6"
90178,"COND.1.6"
90179,"COND.1.5"
90181,"COND.1.6"
90182,"COND.1.6"
90185,"COND.1.6"
90186,"COND.1.6"
90189,"COND.2.1"
90199,"COND.1.6"
90207,"COND.1.6"
90208,"COND.1.5"
90213,"COND.1.6"
90223,"COND.1.6"
90224,"COND.1.6"
90227,"COND.1.6"
90229,"COND.1.6"
90230,"COND.1.6"
90234,"COND.1.6"
90240,"COND.1.6"
90248,"COND.1.6"
90253,"COND.1.6"
90261,"COND.1.6"
90268,"COND.1.6"
90272,"COND.1.6"
90273,"COND.1.5"
90277,"COND.1.6"
90281,"COND.1.6"
90287,"COND.1.6"
90291,"COND.1.5"
90292,"COND.1.6"
90295,"COND.1.6"
90299,"COND.1.6"
90300,"COND.1.6"
90303,"COND.1.6"
90306,"COND.1.6"
90307,"COND.1.6"
90308,"COND.1.6"
90311,"COND.1.6"
90327,"COND.1.6"
90331,"COND.1.6"
90339,"COND.1.6"
90340,"COND.1.6"
90343,"COND.1.6"
90358,"COND.1.6"
90367,"COND.1.6"
90371,"COND.1.6"
90373,"COND.1.5"
90374,"COND.1.6"
90376,"COND.1.6"
90380,"COND.1.6"
90381,"COND.1.6"
90382,"COND.2.1"
90385,"COND.1.6"
90387,"COND.1.6"
90390,"COND.1.1"
90391,"COND.1.6"
90397,"COND.1.6"
90401,"COND.1.6"
90404,"COND.1.6"
90409,"COND.1.6"
90410,"COND.1.6"
90411,"COND.1.6"
90413,"COND.1.6"
90429,"COND.1.6"
90432,"COND.2.1"
90434,"COND.1.6"
90436,"COND.1.6"
90437,"COND.1.6"
90438,"COND.1.6"
90440,"COND.1.6"
90446,"COND.1.6"
90449,"COND.1.6"
90450,"COND.1.6"
90451,"COND.1.6"
90458,"COND.1.6"
90466,"COND.1.6"
90467,"COND.1.6"
90471,"COND.1.5"
90472,"COND.1.6"
90473,"COND.1.6"
90474,"COND.1.6"
90476,"COND.1.6"
90489,"COND.1.6"
90490,"COND.1.6"
90501,"COND.1.6"
90502,"COND.1.6"
90506,"COND.1.6"
90508,"COND.1.6"
90510,"COND.1.6"
90513,"COND.1.6"
90524,"COND.1.6"
90526,"COND.2.2"
90530,"COND.1.6"
90534,"COND.1.6"
90539,"COND.1.6"
90549,"COND.1.6"
90551,"COND.1.6"
90559,"COND.1.6"
90565,"COND.1.6"
90567,"COND.1.6"
90571,"COND.1.6"
90579,"COND.1.6"
90584,"COND.1.6"
90586,"COND.2.2"
90587,"COND.1.6"
90591,"COND.1.5"
90602,"COND.1.6"
90605,"COND.1.6"
90612,"COND.1.6"
90613,"COND.1.6"
90621,"COND.1.6"
90626,"COND.1.6"
90627,"COND.1.6"
90635,"COND.1.6"
90638,"COND.1.6"
90639,"COND.2.1"
90640,"COND.1.6"
90648,"COND.1.6"
90651,"COND.1.6"
90652,"COND.1.6"
90654,"COND.1.6"
90658,"COND.1.6"
90661,"COND.1.6"
90677,"COND.1.6"
90683,"COND.1.6"
90684,"COND.1.1"
90692,"COND.1.6"
90694,"COND.1.6"
90696,"COND.1.6"
90698,"COND.1.6"
90701,"COND.1.6"
90703,"COND.1.6"
90710,"COND.1.6"
90711,"COND.1.6"
90713,"COND.1.6"
90719,"COND.1.6"
90722,"COND.1.6"
90727,"COND.1.6"
90728,"COND.1.1"
90732,"COND.1.6"
90733,"COND.1.6"
90736,"COND.1.6"
90737,"COND.1.6"
90746,"COND.1.5"
90749,"COND.1.2"
90750,"COND.1.6"
90752,"COND.1.6"
90753,"COND.1.6"
90759,"COND.1.6"
90760,"COND.1.6"
90761,"COND.1.6"
90774,"COND.1.6"
90777,"COND.1.6"
90778,"COND.1.6"
90780,"COND.1.6"
90783,"COND.1.6"
90784,"COND.1.6"
90787,"COND.1.6"
90789,"COND.1.6"
90794,"COND.1.6"
90796,"COND.2.2"
90797,"COND.1.6"
90801,"COND.1.6"
90804,"COND.1.5"
90810,"COND.1.6"
90812,"COND.1.6"
90814,"COND.1.6"
90820,"COND.1.6"
90826,"COND.2.1"
90829,"COND.1.6"
90832,"COND.1.6"
90834,"COND.1.6"
90838,"COND.1.6"
90849,"COND.2.2"
90853,"COND.1.6"
90858,"COND.1.6"
90859,"COND.1.6"
90861,"COND.1.6"
90864,"COND.1.6"
90865,"COND.1.5"
90867,"COND.2.1"
90868,"COND.1.6"
90869,"COND.2.1"
90871,"COND.1.6"
90877,"COND.1.6"
90883,"COND.1.6"
90885,"COND.1.6"
90892,"COND.1.6"
90893,"COND.1.6"
90894,"COND.2.1"
90897,"COND.1.6"
90905,"COND.1.6"
90906,"COND.1.6"
90907,"COND.1.6"
90910,"COND.1.6"
90911,"COND.1.1"
90915,"COND.1.6"
90918,"COND.1.6"
90920,"COND.1.6"
90923,"COND.1.6"
90924,"COND.1.6"
90925,"COND.1.6"
90931,"COND.1.5"
90933,"COND.1.6"
90934,"COND.1.6"
90937,"COND.1.6"
90940,"COND.1.6"
90943,"COND.1.6"
90949,"COND.1.6"
90952,"COND.1.6"
90959,"COND.1.6"
90967,"COND.1.6"
90969,"COND.1.6"
90972,"COND.1.6"
90976,"COND.1.6"
90989,"COND.1.6"
90990,"COND.1.6"
90992,"COND.1.6"
90999,"COND.1.6"
91004,"COND.1.6"
91006,"COND.1.6"
91009,"COND.1.5"
91012,"COND.1.6"
91013,"COND.1.6"
91014,"COND.1.6"
91021,"COND.1.6"
91029,"COND.1.6"
91030,"COND.1.5"
91035,"COND.1.6"
91036,"COND.1.6"
91040,"COND.1.6"
91044,"COND.1.6"
91050,"COND.2.2"
91056,"COND.1.6"
91064,"COND.1.6"
91065,"COND.1.6"
91069,"COND.1.6"
91076,"COND.1.6"
91079,"COND.1.6"
91082,"COND.1.6"
91083,"COND.1.6"
91086,"COND.1.6"
91091,"COND.1.6"
91104,"COND.1.5"
91105,"COND.1.6"
91108,"COND.1.5"
91118,"COND.1.6"
91119,"COND.1.6"
91122,"COND.1.6"
91123,"COND.1.6"
91129,"COND.1.6"
91130,"COND.1.6"
91132,"COND.1.6"
91141,"COND.1.4"
91148,"COND.1.6"
91155,"COND.1.6"
91166,"COND.1.6"
91167,"COND.1.5"
91168,"COND.1.6"
91169,"COND.1.6"
91171,"COND.1.6"
91173,"COND.1.5"
91174,"COND.1.6"
91178,"COND.1.6"
91183,"COND.1.6"
91193,"COND.2.1"
91200,"COND.1.6"
91201,"COND.1.6"
91203,"COND.1.6"
91206,"COND.1.6"
91214,"COND.1.6"
91217,"COND.1.6"
91218,"COND.1.6"
91219,"COND.1.6"
91220,"COND.1.5"
91223,"COND.1.6"
91227,"COND.1.2"
91229,"COND.1.6"
91230,"COND.1.6"
91239,"COND.1.6"
91241,"COND.1.6"
91242,"COND.1.6"
91245,"COND.1.6"
91248,"COND.1.6"
91249,"COND.2.1"
91254,"COND.1.6"
91261,"COND.1.1"
91262,"COND.1.6"
91268,"COND.1.6"
91269,"COND.2.1"
91274,"COND.1.6"
91276,"COND.2.2"
91279,"COND.1.6"
91282,"COND.1.5"
91284,"COND.1.6"
91293,"COND.1.6"
91306,"COND.1.6"
91308,"COND.1.6"
91312,"COND.1.6"
91314,"COND.1.6"
91320,"COND.2.1"
91324,"COND.1.6"
91332,"COND.1.6"
91335,"COND.2.2"
91337,"COND.1.1"
91350,"COND.1.1"
91352,"COND.1.6"
91353,"COND.1.6"
91354,"COND.2.1"
91358,"COND.1.5"
91361,"COND.1.6"
91364,"COND.1.6"
91365,"COND.1.6"
91367,"COND.1.5"
91369,"COND.1.6"
91374,"COND.1.6"
91376,"COND.1.6"
91377,"COND.1.6"
91382,"COND.1.6"
91383,"COND.1.6"
91385,"COND.1.6"
91386,"COND.1.6"
91387,"COND.1.6"
91391,"COND.1.1"
91394,"COND.1.6"
91395,"COND.1.5"
91403,"COND.1.6"
91419,"COND.2.1"
91422,"COND.2.2"
91430,"COND.1.6"
91435,"COND.1.6"
91439,"COND.1.6"
91453,"COND.2.1"
91454,"COND.1.6"
91459,"COND.1.6"
91468,"COND.1.6"
91472,"COND.1.6"
91473,"COND.1.6"
91474,"COND.1.6"
91483,"COND.2.2"
91486,"COND.1.6"
91487,"COND.2.1"
91491,"COND.1.6"
91492,"COND.1.6"
91493,"COND.1.6"
91496,"COND.1.6"
91497,"COND.2.2"
91498,"COND.1.6"
91505,"COND.1.6"
91506,"COND.1.6"
91511,"COND.1.6"
91514,"COND.1.6"
91516,"COND.2.2"
91518,"COND.1.6"
91521,"COND.1.2"
91524,"COND.1.6"
91529,"COND.1.6"
91534,"COND.1.6"
91536,"COND.1.6"
91543,"COND.2.1"
91550,"COND.1.6"
91555,"COND.1.6"
91556,"COND.1.6"
91560,"COND.1.6"
91569,"COND.1.6"
91575,"COND.1.6"
91576,"COND.1.6"
91580,"COND.1.6"
91581,"COND.1.6"
