"Id","insee_code","is_student","OCCUPATION_42","ACTIVITY_TYPE","AGE_2019","household","Highest_degree","sex","target"
75947,"76758",FALSE,"csp_2_2","TYPE1|1",67,"TYPMR4-2","edu.3","Male","G"
75948,"76758",FALSE,"csp_8_5","TYPE2|4",37,"TYPMR4-2","edu.1.3","Female","B"
75950,"76758",FALSE,"csp_8_5","TYPE2|4",46,"TYPMR4-2","edu.1.5","Female","B"
75951,"76758",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-1","edu.3","Female","B"
75953,"76758",FALSE,"csp_6_3","TYPE1|2",26,"TYPMR4-3","edu.2","Male","B"
75957,"76758",FALSE,"csp_3_4","TYPE1|1",60,"TYPMR1-2","edu.1.7","Female","G"
75958,"76758",FALSE,"csp_5_2","TYPE1|1",52,"TYPMR4-1","edu.1.3","Female","G"
75959,"76758",FALSE,"csp_6_5","TYPE1|1",31,"TYPMR1-1","edu.1.3","Male","G"
75961,"76758",FALSE,"csp_4_7","TYPE1|2",33,"TYPMR1-1","edu.1.3","Male","G"
75965,"76758",FALSE,"csp_4_7","TYPE1|1",55,"TYPMR1-1","edu.1.5","Male","B"
75966,"76758",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-1","edu.3","Male","B"
75967,"77001",FALSE,"csp_7_7","TYPE2|1",83,"TYPMR4-4","edu.1.1","Female","B"
75968,"77001",FALSE,"csp_6_3","TYPE1|1",48,"TYPMR1-1","edu.1.3","Male","B"
75970,"77004",FALSE,"csp_5_6","TYPE1|1",51,"TYPMR4-1","edu.1","Female","G"
75972,"77005",FALSE,"csp_3_4","TYPE1|1",63,"TYPMR4-2","edu.1.8","Male","G"
75973,"77005",FALSE,"csp_7_4","TYPE2|1",85,"TYPMR1-1","edu.1.9","Male","B"
75974,"77005",FALSE,"csp_3_8","TYPE1|1",41,"TYPMR4-1","edu.1.9","Male","G"
75975,"77005",FALSE,"csp_5_4","TYPE1|1",49,"TYPMR4-1","edu.1.3","Female","G"
75978,"77014",FALSE,"csp_6_2","TYPE1|1",54,"TYPMR4-1","edu.3","Male","B"
75980,"77014",FALSE,"csp_7_7","TYPE2|1",84,"TYPMR4-4","edu.1.1","Female","B"
75982,"77014",FALSE,"csp_6_7","TYPE1|1",39,"TYPMR4-1","edu.1.3","Male","G"
75984,"77014",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-1","edu.1.2","Female","B"
75988,"77014",FALSE,"csp_6_5","TYPE1|1",42,"TYPMR3-2","edu.1.8","Male","G"
75991,"77014",FALSE,"csp_5_4","TYPE1|1",58,"TYPMR4-3","edu.1.3","Female","B"
75994,"77014",FALSE,"csp_7_4","TYPE2|1",75,"TYPMR4-4","edu.1.3","Female","B"
75995,"77016",FALSE,"csp_5_2","TYPE1|1",57,"TYPMR4-1","edu.1.7","Female","G"
75996,"77016",FALSE,"csp_7_5","TYPE2|1",77,"TYPMR4-4","edu.1.1","Male","B"
75997,"77016",FALSE,"csp_5_4","TYPE1|1",61,"TYPMR4-1","edu.1.3","Female","B"
76003,"77018",FALSE,"csp_6_5","TYPE1|1",31,"TYPMR4-3","edu.1.3","Female","B"
76005,"77018",FALSE,"csp_3_8","TYPE1|1",48,"TYPMR4-1","edu.1.7","Male","G"
76007,"77018",FALSE,"csp_6_4","TYPE1|1",45,"TYPMR1-1","edu.2","Male","B"
76008,"77020",FALSE,"csp_5_2","TYPE1|1",36,"TYPMR4-1","edu.1.8","Female","G"
76009,"77022",FALSE,"csp_2_1","TYPE1|1",34,"TYPMR4-1","edu.1.3","Male","G"
76010,"77023",FALSE,"csp_3_3","TYPE1|1",55,"TYPMR4-1","edu.1.7","Female","G"
76013,"77027",FALSE,"csp_6_7","TYPE1|1",22,"TYPMR4-1","edu.1.3","Male","G"
76014,"77027",FALSE,"csp_6_4","TYPE1|1",40,"TYPMR4-1","edu.3","Male","G"
76023,"77037",FALSE,"csp_7_8","TYPE2|1",88,"TYPMR3-2","edu.1.1","Female","B"
76025,"77037",FALSE,"csp_7_8","TYPE2|1",62,"TYPMR4-3","edu.3","Male","B"
76026,"77037",FALSE,"csp_8_5","TYPE2|5",19,"TYPMR3-1","edu.1.3","Male","G"
76027,"77037",FALSE,"csp_6_2","TYPE1|1",35,"TYPMR4-3","edu.1.3","Male","B"
76029,"77037",FALSE,"csp_8_5","TYPE2|5",34,"TYPMR2-0","edu.1.5","Male","G"
76030,"77038",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-1","edu.1.3","Female","B"
76032,"77040",TRUE,"csp_8_5","TYPE2|2",16,"TYPMR3-2","edu.3","Female","B"
76033,"77040",FALSE,"csp_7_7","TYPE2|1",63,"TYPMR4-3","edu.1.7","Male","B"
76038,"77040",FALSE,"csp_3_3","TYPE1|1",59,"TYPMR4-1","edu.1.4","Male","G"
76039,"77040",FALSE,"csp_3_7","TYPE1|1",42,"TYPMR4-1","edu.1.8","Male","B"
76041,"77041",FALSE,"csp_4_2","TYPE1|1",60,"TYPMR4-1","edu.1.6","Female","B"
76044,"77042",TRUE,"csp_8_4","TYPE2|2",15,"TYPMR4-2","edu.1.2","Male","B"
76045,"77042",FALSE,"csp_8_5","TYPE2|4",36,"TYPMR4-2","edu.1.4","Female","B"
76046,"77043",FALSE,"csp_4_6","TYPE1|2",39,"TYPMR4-2","edu.1.7","Male","G"
76047,"77044",FALSE,"csp_6_7","TYPE1|1",58,"TYPMR1-2","edu.1.3","Female","B"
76048,"77044",FALSE,"csp_5_5","TYPE1|1",49,"TYPMR4-1","edu.1.3","Female","G"
76049,"77045",FALSE,"csp_5_4","TYPE1|1",36,"TYPMR3-2","edu.1.3","Female","G"
76050,"77046",FALSE,"csp_4_5","TYPE1|1",50,"TYPMR4-1","edu.1.5","Male","G"
76052,"77047",FALSE,"csp_7_7","TYPE2|1",65,"TYPMR4-4","edu.1.2","Female","B"
76054,"77048",FALSE,"csp_4_3","TYPE1|1",26,"TYPMR4-1","edu.1.7","Male","G"
76055,"77048",TRUE,"csp_8_4","TYPE2|2",22,"TYPMR4-4","edu.1.2","Male","B"
76056,"77049",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR4-1","edu.3","Female","B"
76059,"77052",TRUE,"csp_8_5","TYPE2|2",17,"TYPMR4-1","edu.3","Male","B"
76062,"77053",FALSE,"csp_5_2","TYPE1|2",57,"TYPMR1-2","edu.1.3","Female","G"
76063,"77053",FALSE,"csp_4_7","TYPE1|1",29,"TYPMR4-1","edu.1.2","Female","B"
76066,"77053",FALSE,"csp_5_4","TYPE1|1",50,"TYPMR4-3","edu.1.3","Female","B"
76067,"77053",TRUE,"csp_8_4","TYPE2|2",15,"TYPMR3-2","edu.1.2","Female","B"
76069,"77053",FALSE,"csp_5_4","TYPE1|1",47,"TYPMR1-1","edu.1.2","Male","B"
76070,"77053",FALSE,"csp_7_5","TYPE2|1",71,"TYPMR4-4","edu.1.2","Female","B"
76071,"77053",FALSE,"csp_4_6","TYPE1|1",38,"TYPMR4-1","edu.1.6","Female","G"
76072,"77053",FALSE,"csp_6_8","TYPE1|1",48,"TYPMR4-1","edu.3","Male","B"
76074,"77053",FALSE,"csp_5_6","TYPE1|1",68,"TYPMR4-1","edu.1.6","Female","G"
76076,"77053",FALSE,"csp_7_5","TYPE2|1",82,"TYPMR1-2","edu.1.4","Female","B"
76077,"77053",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR3-2","edu.2","Male","B"
76078,"77053",FALSE,"csp_6_4","TYPE1|2",26,"TYPMR4-4","edu.3","Male","G"
76079,"77053",FALSE,"csp_3_3","TYPE1|1",59,"TYPMR4-2","edu.1.3","Male","G"
76082,"77054",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR3-2","edu.3","Female","B"
76083,"77055",FALSE,"csp_4_2","TYPE1|1",43,"TYPMR4-1","edu.1.8","Female","B"
76085,"77055",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-3","edu.1.2","Female","B"
76087,"77055",FALSE,"csp_3_7","TYPE1|1",46,"TYPMR1-2","edu.1.7","Female","G"
76089,"77055",FALSE,"csp_7_4","TYPE2|1",70,"TYPMR4-4","edu.1.8","Male","B"
76090,"77055",FALSE,"csp_5_2","TYPE1|1",55,"TYPMR3-2","edu.1","Female","G"
76092,"77057",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR4-1","edu.1.2","Male","B"
76094,"77058",FALSE,"csp_5_6","TYPE1|1",38,"TYPMR4-1","edu.2","Male","G"
76095,"77058",FALSE,"csp_5_2","TYPE1|1",38,"TYPMR4-1","edu.1.5","Male","G"
76097,"77058",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-2","edu.3","Male","B"
76099,"77058",FALSE,"csp_5_2","TYPE1|1",35,"TYPMR4-1","edu.1.6","Female","G"
76100,"77058",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-1","edu.1.2","Male","B"
76102,"77058",FALSE,"csp_7_7","TYPE2|1",70,"TYPMR1-2","edu.1.3","Female","G"
76109,"77058",FALSE,"csp_7_2","TYPE2|1",84,"TYPMR1-2","edu.1.1","Female","B"
76111,"77058",FALSE,"csp_4_8","TYPE1|1",38,"TYPMR2-0","edu.3","Male","G"
76116,"77058",TRUE,"csp_8_4","TYPE2|2",15,"TYPMR3-2","edu.1.2","Female","B"
76117,"77058",FALSE,"csp_8_5","TYPE2|5",51,"TYPMR3-2","edu.2","Male","G"
76119,"77058",FALSE,"csp_7_8","TYPE2|1",71,"TYPMR4-4","edu.1.3","Male","B"
76121,"77058",FALSE,"csp_2_1","TYPE1|1",42,"TYPMR4-2","edu.1.5","Male","G"
76122,"77058",FALSE,"csp_6_3","TYPE1|1",42,"TYPMR4-1","edu.3","Male","G"
76124,"77058",FALSE,"csp_7_8","TYPE2|1",81,"TYPMR4-4","edu.1.3","Female","B"
76125,"77058",FALSE,"csp_5_5","TYPE1|2",28,"TYPMR4-2","edu.1.4","Female","G"
76126,"77059",FALSE,"csp_3_8","TYPE1|1",48,"TYPMR4-1","edu.1.7","Male","B"
76127,"77061",FALSE,"csp_5_2","TYPE1|1",42,"TYPMR1-2","edu.3","Female","G"
76128,"77061",FALSE,"csp_6_2","TYPE1|1",44,"TYPMR4-1","edu.3","Male","G"
76131,"77067",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR2-0","edu.1.2","Male","B"
76132,"77067",FALSE,"csp_8_5","TYPE2|4",32,"TYPMR4-2","edu.3","Female","B"
76133,"77067",FALSE,"csp_7_5","TYPE2|1",95,"TYPMR3-2","edu.1.1","Female","B"
76134,"77067",FALSE,"csp_5_5","TYPE1|1",35,"TYPMR4-1","edu.1.6","Male","G"
76138,"77067",FALSE,"csp_8_1","TYPE1|2",24,"TYPMR3-1","edu.1.4","Male","B"
76145,"77069",FALSE,"csp_3_8","TYPE1|1",60,"TYPMR4-1","edu.1.3","Male","G"
76148,"77071",FALSE,"csp_5_4","TYPE1|1",27,"TYPMR4-1","edu.1.6","Female","G"
76150,"77072",FALSE,"csp_3_4","TYPE1|1",30,"TYPMR4-1","edu.1.8","Female","B"
76151,"77073",FALSE,"csp_5_2","TYPE1|1",34,"TYPMR4-1","edu.1.4","Male","G"
76153,"77077",FALSE,"csp_7_8","TYPE2|1",72,"TYPMR4-4","edu.1.1","Female","B"
76154,"77077",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-2","edu.1.2","Female","B"
76156,"77077",FALSE,"csp_4_6","TYPE1|1",29,"TYPMR1-1","edu.1.7","Male","G"
76157,"77078",FALSE,"csp_3_4","TYPE1|1",31,"TYPMR2-0","edu.1.9","Female","G"
76159,"77078",FALSE,"csp_5_3","TYPE1|1",39,"TYPMR4-1","edu.1.6","Male","G"
76160,"77078",FALSE,"csp_3_1","TYPE1|1",64,"TYPMR2-0","edu.1.8","Female","B"
76161,"77079",FALSE,"csp_7_2","TYPE2|1",62,"TYPMR4-3","edu.1.5","Male","B"
76162,"77079",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-1","edu.1.2","Female","B"
76163,"77079",FALSE,"csp_7_7","TYPE2|1",68,"TYPMR4-4","edu.1.3","Female","B"
76165,"77079",FALSE,"csp_7_8","TYPE2|1",86,"TYPMR4-4","edu.1.1","Female","B"
76168,"77079",FALSE,"csp_5_6","TYPE1|1",62,"TYPMR1-2","edu.1.1","Female","B"
76170,"77079",FALSE,"csp_7_8","TYPE2|1",66,"TYPMR4-4","edu.1.3","Male","G"
76172,"77079",FALSE,"csp_4_7","TYPE1|1",54,"TYPMR4-1","edu.1.4","Female","G"
76174,"77079",FALSE,"csp_7_5","TYPE2|1",81,"TYPMR1-2","edu.1.4","Female","B"
76176,"77081",FALSE,"csp_5_3","TYPE1|1",49,"TYPMR3-1","edu.1.6","Male","G"
76177,"77081",FALSE,"csp_3_7","TYPE1|1",52,"TYPMR4-1","edu.1.6","Female","G"
76179,"77083",FALSE,"csp_5_3","TYPE1|1",45,"TYPMR4-1","edu.1.4","Male","G"
76180,"77083",FALSE,"csp_5_3","TYPE1|1",25,"TYPMR4-3","edu.1.6","Male","G"
76182,"77083",FALSE,"csp_4_2","TYPE1|1",24,"TYPMR4-1","edu.1.2","Male","B"
76184,"77083",FALSE,"csp_5_4","TYPE1|1",51,"TYPMR3-2","edu.1.6","Female","G"
76185,"77083",FALSE,"csp_7_2","TYPE2|1",84,"TYPMR1-1","edu.1.3","Male","B"
76187,"77083",FALSE,"csp_7_8","TYPE2|1",80,"TYPMR4-4","edu.1.1","Male","B"
76189,"77083",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR3-2","edu.1.2","Male","B"
76191,"77083",FALSE,"csp_5_3","TYPE1|1",20,"TYPMR4-1","edu.1.4","Male","G"
76193,"77083",TRUE,"csp_8_5","TYPE2|2",16,"TYPMR4-4","edu.3","Female","B"
76195,"77083",FALSE,"csp_6_3","TYPE1|1",30,"TYPMR3-2","edu.1.3","Male","G"
76197,"77083",FALSE,"csp_7_5","TYPE2|1",70,"TYPMR4-4","edu.1.4","Female","B"
76199,"77083",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR4-1","edu.1.2","Female","B"
76200,"77083",FALSE,"csp_5_5","TYPE1|1",52,"TYPMR4-1","edu.1.3","Female","B"
76201,"77083",FALSE,"csp_7_4","TYPE2|1",77,"TYPMR4-4","edu.1.2","Female","B"
76203,"77083",FALSE,"csp_6_3","TYPE1|1",38,"TYPMR4-2","edu.1.4","Male","B"
76205,"77083",FALSE,"csp_2_3","TYPE1|1",48,"TYPMR4-1","edu.1.3","Male","G"
76207,"77083",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR4-1","edu.1.2","Male","B"
76208,"77083",FALSE,"csp_4_6","TYPE1|1",40,"TYPMR4-1","edu.1.7","Female","B"
76210,"77083",FALSE,"csp_5_4","TYPE1|1",42,"TYPMR4-1","edu.1.6","Male","G"
76211,"77083",FALSE,"csp_7_5","TYPE2|1",62,"TYPMR4-3","edu.1.3","Male","B"
76215,"77083",FALSE,"csp_4_7","TYPE1|1",32,"TYPMR4-1","edu.1.7","Female","G"
76217,"77083",FALSE,"csp_5_6","TYPE1|1",64,"TYPMR4-1","edu.3","Female","G"
76218,"77083",FALSE,"csp_4_2","TYPE1|2",44,"TYPMR3-2","edu.1.4","Female","B"
76220,"77084",TRUE,"csp_8_4","TYPE2|2",25,"TYPMR2-0","edu.1.8","Female","B"
76221,"77084",FALSE,"csp_7_8","TYPE2|1",69,"TYPMR4-4","edu.3","Male","B"
76222,"77085",FALSE,"csp_5_6","TYPE1|1",54,"TYPMR3-2","edu.1.3","Female","B"
76224,"77085",FALSE,"csp_4_6","TYPE1|2",48,"TYPMR2-0","edu.1.7","Female","B"
76225,"77085",FALSE,"csp_4_2","TYPE1|1",31,"TYPMR4-1","edu.1.7","Female","B"
76227,"77085",FALSE,"csp_5_4","TYPE1|1",49,"TYPMR4-1","edu.1.8","Female","G"
76229,"77085",FALSE,"csp_4_6","TYPE1|1",58,"TYPMR3-2","edu.1.3","Female","B"
76232,"77085",FALSE,"csp_4_6","TYPE1|1",41,"TYPMR4-1","edu.1.5","Male","G"
76233,"77085",FALSE,"csp_5_4","TYPE1|1",38,"TYPMR4-1","edu.1.6","Male","G"
76235,"77088",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR3-2","edu.1.7","Male","B"
76236,"77088",TRUE,"csp_8_4","TYPE2|2",20,"TYPMR3-2","edu.1.6","Female","B"
76237,"77088",FALSE,"csp_3_7","TYPE1|1",49,"TYPMR4-1","edu.1.7","Female","B"
76239,"77088",FALSE,"csp_4_2","TYPE1|1",49,"TYPMR4-1","edu.1.7","Female","B"
76240,"77089",FALSE,"csp_4_2","TYPE1|1",26,"TYPMR4-1","edu.1.6","Female","B"
76247,"77096",FALSE,"csp_7_4","TYPE2|1",72,"TYPMR4-4","edu.1.6","Male","B"
76252,"77100",FALSE,"csp_8_5","TYPE2|5",22,"TYPMR4-1","edu.3","Male","G"
76254,"77100",FALSE,"csp_4_2","TYPE1|1",49,"TYPMR4-1","edu.1.6","Female","B"
76264,"77107",TRUE,"csp_4_6","TYPE1|1",49,"TYPMR4-1","edu.1.4","Female","G"
76266,"77107",FALSE,"csp_4_5","TYPE1|1",47,"TYPMR4-1","edu.1.3","Male","G"
76269,"77107",FALSE,"csp_5_2","TYPE1|1",61,"TYPMR4-2","edu.1.4","Male","G"
76271,"77107",FALSE,"csp_5_4","TYPE1|1",42,"TYPMR4-1","edu.3","Female","G"
76272,"77107",FALSE,"csp_4_8","TYPE1|1",59,"TYPMR4-1","edu.1.3","Male","B"
76275,"77108",FALSE,"csp_8_5","TYPE2|4",32,"TYPMR4-2","edu.1.3","Female","B"
76276,"77108",FALSE,"csp_5_6","TYPE1|1",41,"TYPMR4-1","edu.1.3","Female","G"
76278,"77108",FALSE,"csp_5_6","TYPE1|1",58,"TYPMR4-1","edu.1.2","Female","B"
76279,"77108",FALSE,"csp_5_6","TYPE1|1",45,"TYPMR3-2","edu.1.3","Female","G"
76281,"77108",FALSE,"csp_6_7","TYPE1|1",42,"TYPMR4-1","edu.1.7","Male","B"
76285,"77108",FALSE,"csp_6_7","TYPE1|1",44,"TYPMR3-1","edu.2","Male","G"
76286,"77108",FALSE,"csp_3_8","TYPE1|1",42,"TYPMR4-1","edu.1.6","Male","B"
76287,"77108",FALSE,"csp_3_8","TYPE1|1",54,"TYPMR4-1","edu.1.3","Male","B"
76290,"77108",FALSE,"csp_8_1","TYPE1|2",30,"TYPMR4-1","edu.1.3","Female","B"
76292,"77108",FALSE,"csp_5_5","TYPE1|1",33,"TYPMR4-1","edu.1.6","Male","G"
76298,"77108",FALSE,"csp_8_6","TYPE2|4",78,"TYPMR4-4","edu.1.5","Male","B"
76300,"77108",FALSE,"csp_5_4","TYPE1|1",25,"TYPMR4-1","edu.1.2","Female","B"
76302,"77108",FALSE,"csp_3_7","TYPE1|2",59,"TYPMR1-2","edu.1.8","Female","B"
76303,"77108",FALSE,"csp_5_2","TYPE1|1",30,"TYPMR4-1","edu.1.3","Female","G"
76304,"77108",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR4-1","edu.1.2","Male","B"
76305,"77108",FALSE,"csp_7_7","TYPE2|1",90,"TYPMR4-4","edu.1.1","Female","B"
76310,"77108",FALSE,"csp_7_5","TYPE2|1",67,"TYPMR1-2","edu.1.4","Female","B"
76311,"77108",FALSE,"csp_7_7","TYPE2|1",67,"TYPMR1-1","edu.1.3","Male","B"
76313,"77108",FALSE,"csp_5_5","TYPE1|1",38,"TYPMR4-1","edu.1.2","Female","B"
76315,"77108",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR4-1","edu.3","Female","B"
76316,"77108",FALSE,"csp_7_2","TYPE2|1",72,"TYPMR4-4","edu.1.1","Female","B"
76318,"77108",FALSE,"csp_8_6","TYPE2|1",87,"TYPMR3-2","edu.1.1","Female","B"
76321,"77108",FALSE,"csp_3_8","TYPE1|1",42,"TYPMR4-1","edu.1.5","Male","B"
76322,"77108",FALSE,"csp_4_6","TYPE1|1",60,"TYPMR4-1","edu.1.7","Female","B"
76324,"77108",FALSE,"csp_7_5","TYPE2|1",81,"TYPMR4-4","edu.1.3","Female","B"
76326,"77108",TRUE,"csp_8_4","TYPE2|2",17,"TYPMR3-2","edu.3","Male","B"
76328,"77108",FALSE,"csp_2_3","TYPE1|1",54,"TYPMR4-1","edu.1.3","Male","G"
76330,"77108",FALSE,"csp_5_6","TYPE1|1",41,"TYPMR4-1","edu.1.3","Female","B"
76332,"77108",FALSE,"csp_3_4","TYPE1|1",47,"TYPMR4-2","edu.1.8","Male","G"
76333,"77108",FALSE,"csp_7_7","TYPE2|1",90,"TYPMR1-2","edu.1.1","Female","B"
76334,"77108",FALSE,"csp_7_8","TYPE2|1",93,"TYPMR4-4","edu.1.1","Male","B"
76335,"77108",FALSE,"csp_8_5","TYPE2|4",48,"TYPMR4-4","edu.1.7","Female","B"
76338,"77108",FALSE,"csp_3_7","TYPE1|1",36,"TYPMR4-1","edu.1.8","Female","B"
76339,"77108",FALSE,"csp_3_8","TYPE1|1",46,"TYPMR4-1","edu.1.7","Male","G"
76340,"77108",TRUE,"csp_8_5","TYPE2|2",15,"TYPMR3-2","edu.3","Female","B"
76345,"77108",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-1","edu.1.2","Female","B"
76346,"77108",FALSE,"csp_2_1","TYPE1|1",53,"TYPMR4-1","edu.1.6","Male","B"
76347,"77108",FALSE,"csp_4_6","TYPE1|2",39,"TYPMR3-2","edu.1.7","Female","B"
76348,"77108",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR4-2","edu.1.2","Female","B"
76349,"77108",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR4-1","edu.1.2","Male","B"
76350,"77108",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR3-2","edu.1.4","Female","B"
76351,"77108",FALSE,"csp_5_2","TYPE1|1",63,"TYPMR4-3","edu.1.3","Female","G"
76354,"77108",FALSE,"csp_3_7","TYPE1|1",47,"TYPMR4-1","edu.1.7","Male","B"
76358,"77108",TRUE,"csp_8_4","TYPE2|2",16,"TYPMR3-2","edu.1.2","Female","B"
76359,"77108",FALSE,"csp_7_2","TYPE2|1",68,"TYPMR1-2","edu.1.1","Female","B"
76360,"77108",FALSE,"csp_7_2","TYPE2|1",89,"TYPMR4-4","edu.1.2","Male","B"
76365,"77108",FALSE,"csp_2_1","TYPE1|1",56,"TYPMR4-1","edu.1.4","Male","B"
76370,"77110",FALSE,"csp_7_2","TYPE2|1",69,"TYPMR4-4","edu.1.3","Male","G"
76372,"77111",FALSE,"csp_7_8","TYPE2|1",76,"TYPMR4-4","edu.2","Male","B"
76374,"77111",FALSE,"csp_2_2","TYPE1|1",35,"TYPMR4-3","edu.1.2","Male","G"
76377,"77111",FALSE,"csp_3_4","TYPE1|1",55,"TYPMR1-1","edu.1.7","Male","G"
76380,"77111",FALSE,"csp_7_5","TYPE2|1",82,"TYPMR4-4","edu.1.6","Female","B"
76381,"77111",FALSE,"csp_6_2","TYPE1|1",24,"TYPMR3-2","edu.1.6","Male","G"
76382,"77111",FALSE,"csp_8_5","TYPE2|4",22,"TYPMR4-2","edu.1.2","Female","B"
76383,"77113",FALSE,"csp_6_3","TYPE1|1",32,"TYPMR4-1","edu.1.3","Male","G"
76386,"77114",FALSE,"csp_4_6","TYPE1|1",45,"TYPMR4-1","edu.1.8","Female","G"
76389,"77114",FALSE,"csp_4_6","TYPE1|1",34,"TYPMR4-1","edu.1.8","Female","G"
76392,"77116",FALSE,"csp_6_2","TYPE1|1",61,"TYPMR4-1","edu.1.3","Male","G"
76393,"77116",TRUE,"csp_8_4","TYPE2|2",21,"TYPMR3-1","edu.1.4","Female","B"
76394,"77116",FALSE,"csp_7_4","TYPE2|1",64,"TYPMR4-4","edu.1.6","Male","B"
76395,"77116",FALSE,"csp_3_3","TYPE1|1",42,"TYPMR4-1","edu.1.8","Male","G"
76397,"77117",FALSE,"csp_4_3","TYPE1|1",50,"TYPMR4-1","edu.1.7","Female","B"
76399,"77118",FALSE,"csp_6_8","TYPE1|1",23,"TYPMR4-1","edu.1.3","Male","G"
76401,"77118",FALSE,"csp_5_5","TYPE1|1",28,"TYPMR4-1","edu.1.4","Male","G"
76405,"77118",FALSE,"csp_5_5","TYPE1|1",27,"TYPMR4-1","edu.1.6","Female","G"
76411,"77118",FALSE,"csp_4_5","TYPE1|1",47,"TYPMR4-1","edu.1.6","Male","B"
76412,"77118",FALSE,"csp_7_1","TYPE2|1",78,"TYPMR4-4","edu.1.6","Male","B"
76413,"77118",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR4-1","edu.1.2","Female","B"
76414,"77118",FALSE,"csp_5_2","TYPE1|1",44,"TYPMR4-3","edu.3","Female","G"
76416,"77121",TRUE,"csp_8_4","TYPE2|2",15,"TYPMR3-1","edu.1.2","Female","B"
76420,"77122",FALSE,"csp_3_7","TYPE1|1",38,"TYPMR4-1","edu.1.6","Female","B"
76421,"77122",TRUE,"csp_8_4","TYPE2|2",19,"TYPMR3-1","edu.1.2","Female","B"
76425,"77122",FALSE,"csp_3_3","TYPE1|1",57,"TYPMR4-3","edu.1.8","Female","B"
76428,"77122",FALSE,"csp_4_6","TYPE1|1",62,"TYPMR1-2","edu.1.4","Female","G"
76431,"77122",FALSE,"csp_7_7","TYPE2|1",62,"TYPMR4-2","edu.1.4","Female","B"
76432,"77122",FALSE,"csp_3_3","TYPE1|1",32,"TYPMR4-1","edu.1.8","Female","G"
76433,"77122",FALSE,"csp_8_5","TYPE2|4",50,"TYPMR2-0","edu.1.5","Female","B"
76434,"77122",FALSE,"csp_7_7","TYPE2|1",64,"TYPMR4-4","edu.1.1","Female","B"
76436,"77122",FALSE,"csp_7_7","TYPE2|1",69,"TYPMR4-1","edu.1.2","Female","B"
76437,"77122",FALSE,"csp_5_3","TYPE1|1",39,"TYPMR3-1","edu.1.7","Female","B"
76438,"77122",TRUE,"csp_8_4","TYPE2|2",23,"TYPMR4-1","edu.1.4","Male","B"
76441,"77122",FALSE,"csp_8_5","TYPE2|5",33,"TYPMR1-1","edu.1.2","Male","B"
76443,"77122",FALSE,"csp_3_5","TYPE1|1",55,"TYPMR1-2","edu.1.6","Female","B"
76444,"77122",FALSE,"csp_6_3","TYPE1|1",45,"TYPMR4-1","edu.1.3","Male","G"
76445,"77122",TRUE,"csp_3_4","TYPE1|1",48,"TYPMR2-0","edu.1.8","Male","B"
76450,"77123",FALSE,"csp_6_3","TYPE1|1",34,"TYPMR4-1","edu.1.3","Male","G"
76452,"77124",FALSE,"csp_6_3","TYPE1|1",44,"TYPMR4-1","edu.2","Male","B"
76454,"77125",FALSE,"csp_6_7","TYPE1|1",30,"TYPMR4-1","edu.3","Male","G"
76456,"77125",FALSE,"csp_6_2","TYPE1|1",36,"TYPMR4-1","edu.1.8","Female","B"
76457,"77126",FALSE,"csp_4_8","TYPE1|1",55,"TYPMR3-1","edu.1.3","Female","B"
76459,"77126",FALSE,"csp_5_3","TYPE1|1",46,"TYPMR4-1","edu.1.5","Male","G"
76462,"77130",FALSE,"csp_4_8","TYPE1|1",24,"TYPMR4-3","edu.1.4","Male","G"
76463,"77131",TRUE,"csp_6_3","TYPE1|1",45,"TYPMR1-1","edu.1.3","Male","B"
76464,"77131",FALSE,"csp_4_5","TYPE1|1",48,"TYPMR4-1","edu.1.4","Female","B"
76465,"77131",TRUE,"csp_8_4","TYPE2|2",18,"TYPMR3-2","edu.1.2","Female","B"
76467,"77131",FALSE,"csp_4_6","TYPE1|1",51,"TYPMR4-1","edu.1.6","Female","B"
76468,"77131",FALSE,"csp_2_2","TYPE1|1",45,"TYPMR1-1","edu.1.5","Male","G"
