"Id","Club"
77174,"fede.105"
77175,"fede.105"
77176,"fede.109"
77180,"fede.101"
77182,"fede.109"
77183,"fede.105"
77184,"fede.118"
77186,"fede.604"
77190,"fede.106"
77198,"fede.121"
77203,"fede.102"
77204,"fede.102"
77208,"fede.106"
77209,"fede.102"
77210,"fede.106"
77213,"fede.105"
77215,"fede.105"
77222,"fede.102"
77225,"fede.103"
77226,"fede.106"
77227,"fede.111"
77228,"fede.102"
77238,"fede.106"
77239,"fede.105"
77240,"fede.106"
77246,"fede.106"
77249,"fede.102"
77250,"fede.103"
77254,"fede.107"
77255,"fede.102"
77261,"fede.107"
77263,"fede.107"
77264,"fede.102"
77268,"fede.107"
77269,"fede.108"
77271,"fede.106"
77272,"fede.106"
77273,"fede.261"
77277,"fede.233"
77296,"fede.110"
77297,"fede.102"
77299,"fede.101"
77300,"fede.132"
77304,"fede.123"
77312,"fede.102"
77331,"fede.407"
77357,"fede.111"
77362,"fede.209"
77376,"fede.132"
77394,"fede.103"
77395,"fede.103"
77396,"fede.103"
77398,"fede.111"
77402,"fede.124"
77404,"fede.127"
77405,"fede.103"
77406,"fede.127"
77407,"fede.103"
77409,"fede.124"
77423,"fede.113"
77425,"fede.102"
77426,"fede.113"
77431,"fede.113"
77436,"fede.101"
77437,"fede.102"
77438,"fede.101"
77440,"fede.103"
77441,"fede.107"
77446,"fede.127"
77451,"fede.212"
77453,"fede.111"
77464,"fede.109"
77470,"fede.202"
77473,"fede.102"
77474,"fede.106"
77476,"fede.107"
77478,"fede.129"
77483,"fede.106"
77486,"fede.102"
77491,"fede.101"
77493,"fede.106"
77498,"fede.101"
77500,"fede.102"
77502,"fede.101"
77503,"fede.107"
77507,"fede.102"
77508,"fede.106"
77509,"fede.604"
77510,"fede.101"
77516,"fede.221"
77518,"fede.111"
77522,"fede.402"
77529,"fede.402"
77534,"fede.132"
77535,"fede.111"
77542,"fede.110"
77543,"fede.110"
77545,"fede.107"
77550,"fede.110"
77551,"fede.101"
77552,"fede.112"
77553,"fede.105"
77554,"fede.108"
77555,"fede.102"
77558,"fede.107"
77561,"fede.112"
77562,"fede.102"
77563,"fede.105"
77565,"fede.112"
77567,"fede.102"
77570,"fede.110"
77571,"fede.106"
77573,"fede.107"
77574,"fede.110"
77575,"fede.106"
77577,"fede.102"
77578,"fede.110"
77579,"fede.110"
77582,"fede.106"
77583,"fede.105"
77585,"fede.102"
77586,"fede.110"
77588,"fede.107"
77589,"fede.107"
77592,"fede.105"
77594,"fede.102"
77613,"fede.102"
77617,"fede.106"
77620,"fede.205"
77629,"fede.102"
77630,"fede.102"
77631,"fede.604"
77640,"fede.129"
77650,"fede.407"
77662,"fede.105"
77664,"fede.119"
77668,"fede.133"
77671,"fede.103"
77672,"fede.115"
77673,"fede.107"
77674,"fede.109"
77675,"fede.119"
77682,"fede.115"
77683,"fede.115"
77686,"fede.115"
77690,"fede.108"
77704,"fede.132"
77732,"fede.404"
77734,"fede.102"
77736,"fede.110"
77740,"fede.103"
77741,"fede.101"
77746,"fede.402"
77754,"fede.134"
77775,"fede.245"
77781,"fede.402"
77790,"fede.125"
77791,"fede.242"
77807,"fede.242"
77819,"fede.106"
77822,"fede.117"
77823,"fede.105"
77824,"fede.106"
77825,"fede.105"
77828,"fede.105"
77829,"fede.103"
77830,"fede.102"
77834,"fede.101"
77835,"fede.102"
77836,"fede.121"
77839,"fede.106"
77841,"fede.102"
77842,"fede.102"
77843,"fede.101"
77845,"fede.106"
77847,"fede.103"
77848,"fede.101"
77850,"fede.102"
77851,"fede.102"
77853,"fede.102"
77854,"fede.102"
77856,"fede.105"
77858,"fede.102"
77859,"fede.105"
77860,"fede.103"
77861,"fede.102"
77863,"fede.102"
77865,"fede.106"
77867,"fede.103"
77869,"fede.102"
77871,"fede.103"
77875,"fede.105"
77882,"fede.106"
77885,"fede.132"
77893,"fede.111"
77920,"fede.106"
77924,"fede.124"
77927,"fede.102"
77929,"fede.102"
77930,"fede.105"
77931,"fede.109"
77932,"fede.102"
77933,"fede.102"
77934,"fede.110"
77938,"fede.102"
77939,"fede.102"
77944,"fede.105"
77945,"fede.102"
77948,"fede.102"
77962,"fede.218"
77973,"fede.105"
77980,"fede.123"
77982,"fede.103"
77991,"fede.103"
77993,"fede.111"
77995,"fede.111"
77996,"fede.103"
78000,"fede.103"
78001,"fede.105"
78003,"fede.129"
78017,"fede.108"
78020,"fede.218"
78026,"fede.107"
78027,"fede.107"
78030,"fede.256"
78035,"fede.413"
78059,"fede.113"
78060,"fede.101"
78063,"fede.107"
78065,"fede.105"
78068,"fede.107"
78069,"fede.108"
78073,"fede.110"
78075,"fede.101"
78076,"fede.105"
78079,"fede.101"
78080,"fede.108"
78084,"fede.105"
78085,"fede.101"
78087,"fede.410"
78089,"fede.107"
78091,"fede.101"
78092,"fede.113"
78096,"fede.105"
78098,"fede.124"
78099,"fede.105"
78101,"fede.113"
78102,"fede.101"
78103,"fede.124"
78110,"fede.403"
78113,"fede.404"
78125,"fede.134"
78148,"fede.102"
78151,"fede.102"
78155,"fede.108"
78158,"fede.102"
78162,"fede.102"
78163,"fede.115"
78164,"fede.102"
78165,"fede.102"
78172,"fede.102"
78173,"fede.103"
78174,"fede.102"
78175,"fede.102"
78177,"fede.102"
78184,"fede.110"
78186,"fede.102"
78187,"fede.101"
78211,"fede.108"
78212,"fede.106"
78213,"fede.604"
78214,"fede.106"
78218,"fede.108"
78220,"fede.125"
78221,"fede.106"
78222,"fede.108"
78231,"fede.102"
78250,"fede.111"
78253,"fede.123"
78256,"fede.413"
78274,"fede.218"
78287,"fede.128"
78288,"fede.117"
78292,"fede.106"
78296,"fede.122"
78299,"fede.122"
78300,"fede.102"
78301,"fede.122"
78308,"fede.106"
78316,"fede.122"
78317,"fede.212"
78320,"fede.106"
78326,"fede.119"
78332,"fede.124"
78343,"fede.245"
78344,"fede.101"
78353,"fede.123"
78355,"fede.109"
78358,"fede.242"
78360,"fede.126"
78361,"fede.111"
78362,"fede.109"
78363,"fede.134"
78366,"fede.404"
78371,"fede.107"
78374,"fede.108"
78376,"fede.108"
78377,"fede.107"
78380,"fede.105"
78383,"fede.105"
78387,"fede.108"
78390,"fede.113"
78392,"fede.105"
78397,"fede.107"
78398,"fede.107"
78399,"fede.102"
78403,"fede.119"
78406,"fede.111"
78409,"fede.119"
78412,"fede.101"
78413,"fede.105"
78420,"fede.103"
78424,"fede.108"
78431,"fede.125"
78433,"fede.101"
78438,"fede.102"
78439,"fede.125"
78441,"fede.102"
78445,"fede.102"
78447,"fede.105"
78450,"fede.103"
78451,"fede.101"
78452,"fede.105"
78453,"fede.403"
78468,"fede.103"
78476,"fede.113"
78478,"fede.604"
78482,"fede.115"
78486,"fede.132"
78497,"fede.131"
78498,"fede.107"
78501,"fede.107"
78503,"fede.101"
78507,"fede.101"
78509,"fede.103"
78510,"fede.110"
78513,"fede.131"
78514,"fede.114"
78517,"fede.107"
78518,"fede.107"
78520,"fede.123"
78524,"fede.106"
78525,"fede.103"
78526,"fede.107"
78528,"fede.124"
78531,"fede.103"
78532,"fede.114"
78533,"fede.114"
78534,"fede.114"
78535,"fede.106"
78536,"fede.114"
78539,"fede.106"
78540,"fede.114"
78541,"fede.106"
78542,"fede.114"
78545,"fede.107"
78547,"fede.106"
78551,"fede.106"
78556,"fede.107"
78558,"fede.101"
78560,"fede.107"
78564,"fede.114"
78567,"fede.102"
78568,"fede.103"
78569,"fede.102"
78570,"fede.114"
78574,"fede.114"
78576,"fede.119"
78578,"fede.114"
78579,"fede.115"
78587,"fede.117"
78588,"fede.115"
78591,"fede.123"
78593,"fede.102"
78595,"fede.119"
78596,"fede.107"
78597,"fede.102"
78599,"fede.118"
78604,"fede.108"
78608,"fede.118"
78612,"fede.107"
78616,"fede.108"
78620,"fede.402"
78627,"fede.121"
78628,"fede.108"
78631,"fede.106"
78632,"fede.102"
78635,"fede.102"
78636,"fede.106"
78638,"fede.106"
78639,"fede.106"
78642,"fede.106"
78650,"fede.103"
78654,"fede.106"
78655,"fede.109"
78656,"fede.107"
78657,"fede.106"
78658,"fede.107"
78659,"fede.103"
78661,"fede.121"
78662,"fede.107"
78663,"fede.107"
78666,"fede.102"
78667,"fede.106"
78669,"fede.106"
78672,"fede.121"
78674,"fede.107"
78675,"fede.102"
78678,"fede.109"
78679,"fede.106"
78680,"fede.103"
78681,"fede.106"
78683,"fede.106"
78698,"fede.106"
78700,"fede.110"
78702,"fede.218"
78709,"fede.102"
78712,"fede.105"
78715,"fede.105"
78717,"fede.106"
78719,"fede.106"
78720,"fede.105"
78721,"fede.106"
78723,"fede.106"
78725,"fede.102"
78726,"fede.102"
78730,"fede.106"
78731,"fede.102"
78738,"fede.106"
78739,"fede.107"
78740,"fede.105"
78755,"fede.132"
78760,"fede.101"
78766,"fede.132"
78773,"fede.119"
78776,"fede.403"
78777,"fede.245"
78783,"fede.410"
78784,"fede.132"
78793,"fede.107"
78796,"fede.107"
78797,"fede.123"
78799,"fede.106"
78802,"fede.107"
78804,"fede.108"
78806,"fede.106"
78807,"fede.107"
78809,"fede.108"
78815,"fede.101"
78839,"fede.212"
78841,"fede.133"
78842,"fede.107"
78843,"fede.121"
78845,"fede.106"
78848,"fede.110"
78849,"fede.121"
78851,"fede.102"
78855,"fede.112"
78856,"fede.112"
78857,"fede.115"
78859,"fede.102"
78860,"fede.121"
78863,"fede.121"
78864,"fede.115"
78867,"fede.102"
78868,"fede.121"
78870,"fede.102"
78871,"fede.112"
78874,"fede.102"
78875,"fede.110"
78876,"fede.125"
78879,"fede.121"
78885,"fede.107"
78887,"fede.121"
78889,"fede.115"
78897,"fede.601"
78908,"fede.102"
78911,"fede.121"
78915,"fede.108"
78919,"fede.102"
78922,"fede.106"
78923,"fede.117"
78928,"fede.115"
78929,"fede.102"
78930,"fede.109"
78931,"fede.106"
78933,"fede.121"
78935,"fede.121"
78939,"fede.106"
78942,"fede.109"
78944,"fede.106"
78946,"fede.121"
78947,"fede.108"
78953,"fede.106"
78954,"fede.102"
78965,"fede.221"
78968,"fede.204"
78969,"fede.113"
78976,"fede.113"
78978,"fede.402"
78998,"fede.101"
78999,"fede.101"
79005,"fede.102"
79009,"fede.102"
79012,"fede.105"
79015,"fede.101"
79019,"fede.101"
79020,"fede.101"
79022,"fede.106"
79023,"fede.101"
79031,"fede.111"
79032,"fede.201"
79033,"fede.407"
79048,"fede.123"
79064,"fede.123"
79069,"fede.126"
79070,"fede.107"
79074,"fede.106"
79075,"fede.107"
79076,"fede.115"
79077,"fede.106"
79078,"fede.107"
79079,"fede.133"
79080,"fede.107"
79081,"fede.107"
79082,"fede.105"
79084,"fede.107"
79087,"fede.110"
79089,"fede.133"
79090,"fede.115"
79096,"fede.133"
79097,"fede.115"
79099,"fede.133"
79100,"fede.107"
79102,"fede.133"
79103,"fede.105"
79106,"fede.105"
79108,"fede.101"
79110,"fede.119"
79111,"fede.102"
79114,"fede.102"
79115,"fede.113"
79116,"fede.242"
79119,"fede.113"
79125,"fede.113"
79126,"fede.110"
79129,"fede.113"
79133,"fede.113"
79134,"fede.113"
79137,"fede.119"
79138,"fede.242"
79139,"fede.113"
79141,"fede.119"
79143,"fede.119"
79144,"fede.101"
79145,"fede.113"
79152,"fede.102"
79156,"fede.110"
79157,"fede.110"
79158,"fede.242"
79159,"fede.113"
79160,"fede.113"
79161,"fede.107"
79162,"fede.113"
79163,"fede.113"
79166,"fede.110"
79168,"fede.110"
79171,"fede.110"
79172,"fede.113"
79173,"fede.113"
79174,"fede.102"
79175,"fede.107"
79177,"fede.106"
79178,"fede.106"
79181,"fede.102"
79182,"fede.102"
79184,"fede.119"
79187,"fede.102"
79189,"fede.119"
79195,"fede.106"
79197,"fede.102"
79199,"fede.106"
79201,"fede.106"
79202,"fede.102"
79205,"fede.102"
79208,"fede.102"
79211,"fede.102"
79212,"fede.107"
79214,"fede.123"
79217,"fede.117"
79219,"fede.111"
79226,"fede.115"
79229,"fede.101"
79231,"fede.110"
79233,"fede.103"
79236,"fede.110"
79238,"fede.134"
79239,"fede.101"
79245,"fede.109"
79246,"fede.101"
79247,"fede.117"
79255,"fede.111"
79260,"fede.221"
79269,"fede.402"
79274,"fede.106"
79275,"fede.106"
79279,"fede.107"
79280,"fede.106"
79281,"fede.106"
79282,"fede.102"
79285,"fede.106"
79287,"fede.110"
79289,"fede.107"
79291,"fede.106"
79295,"fede.107"
79297,"fede.106"
79298,"fede.102"
79299,"fede.110"
79301,"fede.105"
79302,"fede.110"
79323,"fede.402"
79326,"fede.117"
79337,"fede.132"
79350,"fede.123"
79351,"fede.132"
79352,"fede.102"
79364,"fede.103"
79365,"fede.102"
79371,"fede.103"
79372,"fede.103"
79373,"fede.111"
79374,"fede.111"
79383,"fede.103"
79385,"fede.102"
79386,"fede.110"
79388,"fede.103"
79391,"fede.501"
79394,"fede.103"
79395,"fede.107"
79404,"fede.107"
79405,"fede.107"
79406,"fede.113"
79408,"fede.103"
79411,"fede.107"
79414,"fede.107"
79417,"fede.105"
79418,"fede.105"
79421,"fede.102"
79422,"fede.102"
79423,"fede.114"
79425,"fede.107"
79427,"fede.132"
79428,"fede.107"
79430,"fede.102"
79431,"fede.107"
79443,"fede.102"
79444,"fede.124"
79445,"fede.119"
79449,"fede.102"
79452,"fede.102"
79454,"fede.124"
79456,"fede.102"
79457,"fede.102"
79460,"fede.110"
79470,"fede.102"
79472,"fede.102"
79473,"fede.102"
79477,"fede.102"
79479,"fede.102"
79482,"fede.102"
79486,"fede.102"
79487,"fede.105"
79499,"fede.420"
79509,"fede.109"
79516,"fede.403"
79518,"fede.109"
79519,"fede.403"
79529,"fede.106"
79534,"fede.123"
79536,"fede.110"
79537,"fede.109"
79539,"fede.123"
79554,"fede.132"
79557,"fede.410"
79560,"fede.101"
79561,"fede.102"
79565,"fede.114"
79570,"fede.102"
79571,"fede.122"
79573,"fede.102"
79574,"fede.106"
79576,"fede.114"
79580,"fede.105"
79583,"fede.106"
79584,"fede.106"
79587,"fede.106"
79588,"fede.111"
79590,"fede.106"
79592,"fede.106"
79595,"fede.106"
79598,"fede.102"
79599,"fede.106"
79600,"fede.106"
79601,"fede.114"
79604,"fede.123"
79607,"fede.106"
79608,"fede.114"
79609,"fede.122"
79617,"fede.107"
79621,"fede.105"
79623,"fede.106"
79625,"fede.107"
79632,"fede.106"
79633,"fede.105"
79634,"fede.107"
79635,"fede.106"
79637,"fede.106"
79639,"fede.115"
79640,"fede.121"
79643,"fede.106"
79644,"fede.106"
79645,"fede.107"
79648,"fede.106"
79649,"fede.105"
79650,"fede.106"
79653,"fede.115"
79657,"fede.121"
79658,"fede.106"
79659,"fede.106"
79663,"fede.106"
79665,"fede.106"
79667,"fede.106"
79684,"fede.103"
79688,"fede.132"
79690,"fede.605"
79698,"fede.109"
79702,"fede.109"
79705,"fede.107"
79706,"fede.106"
79711,"fede.110"
79712,"fede.103"
79713,"fede.103"
79717,"fede.103"
79719,"fede.113"
79721,"fede.410"
79729,"fede.402"
79730,"fede.111"
79732,"fede.212"
79734,"fede.111"
79738,"fede.410"
79748,"fede.108"
79750,"fede.107"
79751,"fede.108"
79759,"fede.107"
79760,"fede.107"
79762,"fede.102"
79765,"fede.107"
79766,"fede.113"
79767,"fede.102"
79768,"fede.113"
79769,"fede.107"
79770,"fede.102"
79772,"fede.113"
79773,"fede.604"
79775,"fede.107"
79781,"fede.106"
79783,"fede.105"
79784,"fede.106"
79786,"fede.105"
79789,"fede.106"
79794,"fede.106"
79795,"fede.106"
79798,"fede.106"
79799,"fede.106"
79801,"fede.106"
79802,"fede.106"
79805,"fede.105"
79807,"fede.112"
79808,"fede.105"
79809,"fede.112"
79814,"fede.105"
79815,"fede.112"
79816,"fede.114"
79817,"fede.106"
79818,"fede.102"
79820,"fede.106"
79821,"fede.105"
79822,"fede.106"
79824,"fede.105"
79826,"fede.105"
79827,"fede.101"
79831,"fede.105"
79832,"fede.105"
79838,"fede.126"
79854,"fede.119"
79861,"fede.131"
79869,"fede.102"
79872,"fede.131"
79873,"fede.107"
79876,"fede.106"
79879,"fede.106"
79881,"fede.101"
79882,"fede.107"
79883,"fede.126"
79884,"fede.107"
79885,"fede.107"
79886,"fede.106"
79888,"fede.101"
79891,"fede.107"
79892,"fede.107"
79893,"fede.101"
79894,"fede.106"
79896,"fede.102"
79897,"fede.107"
79898,"fede.106"
79902,"fede.102"
79905,"fede.107"
79910,"fede.102"
79912,"fede.107"
79914,"fede.107"
79915,"fede.113"
79916,"fede.106"
79918,"fede.106"
79919,"fede.101"
79923,"fede.106"
79925,"fede.106"
79926,"fede.102"
79929,"fede.106"
79930,"fede.131"
79936,"fede.107"
79937,"fede.131"
79939,"fede.126"
79940,"fede.102"
79944,"fede.102"
79945,"fede.126"
79946,"fede.106"
79947,"fede.107"
79948,"fede.245"
79950,"fede.109"
79962,"fede.114"
79966,"fede.109"
79968,"fede.125"
79971,"fede.103"
79973,"fede.110"
79975,"fede.103"
79977,"fede.108"
79978,"fede.125"
79979,"fede.109"
79982,"fede.125"
79983,"fede.125"
79984,"fede.110"
79986,"fede.114"
79988,"fede.114"
79989,"fede.114"
79991,"fede.110"
79993,"fede.114"
79995,"fede.114"
79998,"fede.109"
80000,"fede.109"
80002,"fede.109"
80007,"fede.109"
80008,"fede.103"
80009,"fede.114"
80011,"fede.114"
80012,"fede.109"
80024,"fede.105"
80028,"fede.123"
80030,"fede.105"
80031,"fede.105"
80033,"fede.202"
80039,"fede.106"
80043,"fede.106"
80045,"fede.106"
80047,"fede.105"
80050,"fede.113"
80051,"fede.102"
80052,"fede.106"
80054,"fede.113"
80055,"fede.108"
80058,"fede.115"
80059,"fede.110"
80060,"fede.106"
80067,"fede.402"
80070,"fede.107"
80075,"fede.108"
80076,"fede.106"
80078,"fede.106"
80082,"fede.110"
80084,"fede.107"
80085,"fede.105"
80086,"fede.105"
80088,"fede.110"
80092,"fede.107"
80094,"fede.123"
80102,"fede.105"
80103,"fede.107"
80110,"fede.242"
80117,"fede.123"
80119,"fede.107"
80146,"fede.132"
80149,"fede.209"
80150,"fede.107"
80153,"fede.105"
80157,"fede.138"
80160,"fede.105"
80162,"fede.138"
80163,"fede.109"
80164,"fede.138"
80167,"fede.103"
80168,"fede.112"
80169,"fede.138"
80170,"fede.103"
80172,"fede.138"
80174,"fede.106"
80176,"fede.103"
80177,"fede.138"
80178,"fede.103"
80179,"fede.105"
80180,"fede.112"
80181,"fede.105"
80183,"fede.209"
80185,"fede.103"
80187,"fede.107"
80188,"fede.106"
80190,"fede.115"
80192,"fede.115"
80195,"fede.138"
80196,"fede.209"
80198,"fede.121"
80201,"fede.106"
80203,"fede.105"
80204,"fede.115"
80208,"fede.115"
80209,"fede.106"
80213,"fede.112"
80214,"fede.138"
80217,"fede.112"
80221,"fede.115"
80224,"fede.107"
80226,"fede.103"
80227,"fede.121"
80230,"fede.121"
80231,"fede.107"
80232,"fede.112"
80234,"fede.107"
80239,"fede.107"
80240,"fede.209"
80241,"fede.101"
80242,"fede.103"
80245,"fede.107"
80249,"fede.107"
80251,"fede.138"
80252,"fede.121"
80253,"fede.112"
80254,"fede.107"
80255,"fede.112"
80256,"fede.107"
80257,"fede.106"
80259,"fede.138"
80260,"fede.106"
80262,"fede.105"
80263,"fede.112"
80264,"fede.103"
80265,"fede.106"
80268,"fede.105"
80269,"fede.107"
80270,"fede.105"
80272,"fede.112"
80280,"fede.110"
80281,"fede.110"
80284,"fede.101"
80285,"fede.101"
80286,"fede.101"
80290,"fede.101"
80291,"fede.604"
80292,"fede.401"
80296,"fede.101"
80297,"fede.110"
80299,"fede.108"
80301,"fede.106"
80305,"fede.125"
80310,"fede.123"
80315,"fede.123"
80317,"fede.604"
80327,"fede.122"
80333,"fede.109"
80337,"fede.102"
80347,"fede.107"
80349,"fede.138"
80353,"fede.133"
80381,"fede.124"
80398,"fede.111"
80414,"fede.124"
80429,"fede.106"
80432,"fede.105"
80434,"fede.107"
80436,"fede.107"
80438,"fede.111"
80439,"fede.106"
80440,"fede.211"
80449,"fede.106"
80453,"fede.107"
80457,"fede.106"
80458,"fede.211"
80476,"fede.109"
80489,"fede.115"
80516,"fede.501"
80531,"fede.119"
80534,"fede.113"
80540,"fede.124"
80547,"fede.111"
80558,"fede.115"
80581,"fede.206"
80585,"fede.402"
80600,"fede.113"
80610,"fede.111"
80635,"fede.111"
80639,"fede.111"
80644,"fede.221"
80650,"fede.245"
80651,"fede.121"
80653,"fede.107"
80654,"fede.121"
80655,"fede.110"
80656,"fede.107"
80657,"fede.118"
80658,"fede.118"
80661,"fede.114"
80662,"fede.107"
80663,"fede.205"
80664,"fede.205"
80665,"fede.118"
80667,"fede.103"
80668,"fede.108"
80673,"fede.107"
80676,"fede.107"
80677,"fede.110"
80679,"fede.107"
80680,"fede.110"
80682,"fede.103"
80684,"fede.205"
80685,"fede.110"
80686,"fede.205"
80687,"fede.121"
80688,"fede.118"
80690,"fede.103"
80692,"fede.114"
80696,"fede.114"
80697,"fede.118"
80698,"fede.114"
80699,"fede.111"
80702,"fede.107"
80703,"fede.107"
80704,"fede.205"
80706,"fede.103"
80708,"fede.110"
80709,"fede.108"
80710,"fede.118"
80711,"fede.107"
80712,"fede.111"
80715,"fede.107"
80718,"fede.103"
80719,"fede.114"
80725,"fede.114"
80727,"fede.107"
80728,"fede.108"
80730,"fede.107"
80732,"fede.108"
80733,"fede.118"
80737,"fede.113"
80749,"fede.111"
80763,"fede.402"
80788,"fede.128"
80795,"fede.128"
80818,"fede.245"
80832,"fede.413"
80842,"fede.245"
80843,"fede.413"
80868,"fede.109"
80877,"fede.218"
80881,"fede.119"
80884,"fede.115"
80886,"fede.102"
80887,"fede.119"
80896,"fede.119"
80898,"fede.133"
80901,"fede.102"
80904,"fede.102"
80911,"fede.111"
80914,"fede.111"
80918,"fede.407"
80926,"fede.124"
80931,"fede.102"
80937,"fede.113"
80939,"fede.109"
80941,"fede.106"
80942,"fede.109"
80945,"fede.106"
80947,"fede.105"
80949,"fede.102"
80952,"fede.111"
80953,"fede.103"
80954,"fede.111"
80958,"fede.113"
80965,"fede.111"
80970,"fede.413"
80974,"fede.413"
80986,"fede.219"
80993,"fede.105"
80997,"fede.107"
80998,"fede.211"
81003,"fede.107"
81004,"fede.108"
81006,"fede.107"
81007,"fede.102"
81008,"fede.108"
81010,"fede.124"
81011,"fede.102"
81012,"fede.106"
81013,"fede.108"
81015,"fede.103"
81016,"fede.112"
81019,"fede.112"
81022,"fede.112"
81023,"fede.103"
81024,"fede.124"
81026,"fede.102"
81027,"fede.103"
81032,"fede.121"
81033,"fede.102"
81034,"fede.103"
81035,"fede.112"
81036,"fede.108"
81039,"fede.113"
81042,"fede.103"
81043,"fede.211"
81045,"fede.112"
81046,"fede.124"
81047,"fede.211"
81048,"fede.102"
81051,"fede.113"
81053,"fede.112"
81054,"fede.102"
81059,"fede.211"
81060,"fede.102"
81062,"fede.211"
81065,"fede.103"
81066,"fede.103"
81067,"fede.124"
81068,"fede.121"
81069,"fede.211"
81070,"fede.106"
81071,"fede.121"
81076,"fede.102"
81081,"fede.108"
81082,"fede.112"
81083,"fede.102"
81084,"fede.108"
81085,"fede.103"
81086,"fede.112"
81088,"fede.106"
81093,"fede.108"
81095,"fede.103"
81097,"fede.103"
81099,"fede.103"
81103,"fede.211"
81104,"fede.106"
81105,"fede.113"
81106,"fede.103"
81107,"fede.124"
81109,"fede.112"
81110,"fede.121"
81112,"fede.112"
81117,"fede.103"
81118,"fede.102"
81126,"fede.108"
81127,"fede.112"
81131,"fede.108"
81132,"fede.112"
81133,"fede.102"
81134,"fede.124"
81136,"fede.103"
81138,"fede.102"
81141,"fede.121"
81142,"fede.103"
81144,"fede.103"
81145,"fede.124"
81146,"fede.108"
81147,"fede.211"
81149,"fede.108"
81150,"fede.124"
81152,"fede.211"
81154,"fede.108"
81157,"fede.102"
81158,"fede.211"
81160,"fede.124"
81163,"fede.121"
81168,"fede.102"
81172,"fede.124"
81174,"fede.108"
81188,"fede.111"
81205,"fede.201"
81233,"fede.111"
81238,"fede.111"
81260,"fede.109"
81276,"fede.245"
81277,"fede.111"
81327,"fede.123"
81332,"fede.109"
81352,"fede.245"
81378,"fede.111"
81391,"fede.101"
81392,"fede.242"
81416,"fede.124"
81426,"fede.403"
81427,"fede.109"
81430,"fede.604"
81460,"fede.201"
81472,"fede.111"
81498,"fede.111"
81502,"fede.601"
81529,"fede.111"
81531,"fede.105"
81533,"fede.115"
81552,"fede.109"
81563,"fede.103"
81590,"fede.111"
81593,"fede.403"
81610,"fede.110"
81650,"fede.111"
81660,"fede.604"
81667,"fede.111"
81673,"fede.111"
81683,"fede.124"
81690,"fede.109"
81691,"fede.402"
81727,"fede.103"
81765,"fede.233"
81766,"fede.501"
81792,"fede.134"
81797,"fede.111"
81805,"fede.103"
81806,"fede.108"
81808,"fede.105"
81809,"fede.131"
81812,"fede.107"
81813,"fede.131"
81816,"fede.105"
81817,"fede.110"
81818,"fede.131"
81819,"fede.108"
81820,"fede.108"
81823,"fede.111"
81825,"fede.131"
81828,"fede.131"
81829,"fede.107"
81830,"fede.107"
81833,"fede.103"
81835,"fede.108"
81836,"fede.103"
81838,"fede.108"
81839,"fede.111"
81840,"fede.105"
81841,"fede.107"
81843,"fede.111"
81845,"fede.103"
81846,"fede.107"
81850,"fede.107"
81851,"fede.105"
81854,"fede.108"
81856,"fede.105"
81858,"fede.103"
81859,"fede.111"
81861,"fede.107"
81862,"fede.111"
81863,"fede.131"
81864,"fede.111"
81865,"fede.108"
81867,"fede.108"
81868,"fede.108"
81869,"fede.110"
81871,"fede.107"
81873,"fede.108"
81877,"fede.116"
81878,"fede.107"
81879,"fede.107"
81880,"fede.107"
81884,"fede.131"
81885,"fede.108"
81887,"fede.111"
81890,"fede.245"
81894,"fede.101"
81910,"fede.111"
81916,"fede.413"
81931,"fede.109"
81951,"fede.102"
81952,"fede.106"
81959,"fede.242"
81964,"fede.102"
81968,"fede.105"
81973,"fede.102"
81977,"fede.102"
81980,"fede.102"
81983,"fede.106"
81984,"fede.102"
81985,"fede.102"
81986,"fede.106"
81989,"fede.106"
81990,"fede.101"
81991,"fede.110"
81992,"fede.110"
81993,"fede.110"
81995,"fede.106"
81997,"fede.110"
81998,"fede.110"
82001,"fede.101"
82003,"fede.106"
82004,"fede.110"
82005,"fede.110"
82006,"fede.110"
82009,"fede.106"
82014,"fede.117"
82024,"fede.110"
82026,"fede.106"
82027,"fede.106"
82053,"fede.217"
82061,"fede.413"
82065,"fede.101"
82068,"fede.129"
82074,"fede.101"
82075,"fede.105"
82078,"fede.105"
82080,"fede.132"
82084,"fede.105"
82090,"fede.105"
82095,"fede.110"
82110,"fede.101"
82111,"fede.101"
82116,"fede.101"
82117,"fede.604"
82123,"fede.132"
82124,"fede.117"
82131,"fede.242"
82137,"fede.604"
82145,"fede.242"
82157,"fede.109"
82165,"fede.107"
82168,"fede.122"
82170,"fede.103"
82172,"fede.122"
82175,"fede.501"
82197,"fede.413"
82199,"fede.221"
82207,"fede.125"
82209,"fede.123"
82211,"fede.111"
82216,"fede.125"
82235,"fede.123"
82244,"fede.221"
82250,"fede.133"
82258,"fede.242"
82272,"fede.402"
82293,"fede.413"
82298,"fede.126"
82305,"fede.129"
82325,"fede.101"
82332,"fede.218"
82339,"fede.101"
82348,"fede.245"
82350,"fede.126"
82373,"fede.105"
82385,"fede.134"
82395,"fede.114"
82406,"fede.218"
82416,"fede.420"
82437,"fede.402"
82448,"fede.102"
82451,"fede.102"
82456,"fede.105"
82457,"fede.108"
82459,"fede.108"
82462,"fede.101"
82468,"fede.108"
82469,"fede.102"
82471,"fede.101"
82481,"fede.111"
82490,"fede.402"
82505,"fede.111"
82511,"fede.111"
